RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Year,Value,Population
99,Guyana,M,Education,Primary,... if she argues with him,2009,-0.4101284097759154,751265
99,Guyana,M,Education,Secondary,... if she argues with him,2009,-0.8225129108242498,751265
169,Guyana,M,Education,Higher,... if she goes out without telling him,2009,-1.1949892343517778,751265
169,Guyana,M,Education,No education,... if she goes out without telling him,2009,-0.6894856524215613,751265
169,Guyana,M,Education,Primary,... if she goes out without telling him,2009,-0.4566879502168564,751265
169,Guyana,M,Education,Secondary,... if she goes out without telling him,2009,-0.8890265400255941,751265
239,Guyana,M,Education,Higher,... if she neglects the children,2009,-0.8624210883450565,751265
239,Guyana,M,Education,No education,... if she neglects the children,2009,0.37473241479994707,751265
239,Guyana,M,Education,Primary,... if she neglects the children,2009,-0.011046634567849762,751265
239,Guyana,M,Education,Secondary,... if she neglects the children,2009,-0.4699906760571253,751265
309,Guyana,M,Education,Higher,... if she refuses to have sex with him,2009,-1.1284756051504337,751265
309,Guyana,M,Education,No education,... if she refuses to have sex with him,2009,-0.9488888063068041,751265
309,Guyana,M,Education,Primary,... if she refuses to have sex with him,2009,-0.902329265865863,751265
309,Guyana,M,Education,Secondary,... if she refuses to have sex with him,2009,-1.0686133388692236,751265
379,Guyana,M,Employment,Employed for cash,... for at least one specific reason,2009,-0.031000723328253092,751265
379,Guyana,M,Employment,Employed for kind,... for at least one specific reason,2009,0.7738141900080128,751265
379,Guyana,M,Employment,Unemployed,... for at least one specific reason,2009,0.16188880135564546,751265
99,Guyana,M,Employment,Employed for cash,... if she argues with him,2009,-0.7759533703833089,751265
99,Guyana,M,Employment,Employed for kind,... if she argues with him,2009,0.26831060807779616,751265
99,Guyana,M,Employment,Unemployed,... if she argues with him,2009,-0.7227424670222334,751265
169,Guyana,M,Employment,Employed for cash,... if she goes out without telling him,2009,-0.8491183625047876,751265
169,Guyana,M,Employment,Employed for kind,... if she goes out without telling him,2009,0.1485860755153764,751265
169,Guyana,M,Employment,Unemployed,... if she goes out without telling him,2009,-0.7959074591437123,751265
239,Guyana,M,Employment,Employed for cash,... if she neglects the children,2009,-0.42343113561618423,751265
239,Guyana,M,Employment,Employed for kind,... if she neglects the children,2009,0.4079892294006192,751265
239,Guyana,M,Employment,Unemployed,... if she neglects the children,2009,-0.310357965973899,751265
309,Guyana,M,Employment,Employed for cash,... if she refuses to have sex with him,2009,-1.042007887188686,751265
309,Guyana,M,Employment,Employed for kind,... if she refuses to have sex with him,2009,-0.9222833546262663,751265
309,Guyana,M,Employment,Unemployed,... if she refuses to have sex with him,2009,-1.0220537984282827,751265
379,Guyana,M,Marital status,Married or living together,... for at least one specific reason,2009,-0.08421162668932856,751265
379,Guyana,M,Marital status,Never married,... for at least one specific reason,2009,0.1352833496751076,751265
379,Guyana,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2009,-0.0443034491685219,751265
99,Guyana,M,Marital status,Married or living together,... if she argues with him,2009,-0.7559992816229056,751265
99,Guyana,M,Marital status,Never married,... if she argues with him,2009,-0.7759533703833089,751265
99,Guyana,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2009,-0.6163206603000826,751265
169,Guyana,M,Marital status,Married or living together,... if she goes out without telling him,2009,-0.8225129108242498,751265
169,Guyana,M,Marital status,Never married,... if she goes out without telling him,2009,-0.8291642737443844,751265
169,Guyana,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2009,-0.8424669995846532,751265
239,Guyana,M,Marital status,Married or living together,... if she neglects the children,2009,-0.48994476481752847,751265
239,Guyana,M,Marital status,Never married,... if she neglects the children,2009,-0.25049569969268914,751265
239,Guyana,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2009,-0.4699906760571253,751265
309,Guyana,M,Marital status,Married or living together,... if she refuses to have sex with him,2009,-1.0952187905497615,751265
309,Guyana,M,Marital status,Never married,... if she refuses to have sex with him,2009,-0.9887969838276105,751265
309,Guyana,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2009,-0.9422374433866696,751265
379,Guyana,M,Residence,Rural,... for at least one specific reason,2009,0.15523743843551094,751265
379,Guyana,M,Residence,Urban,... for at least one specific reason,2009,-0.3968256839356466,751265
99,Guyana,M,Residence,Rural,... if she argues with him,2009,-0.6761829265812925,751265
99,Guyana,M,Residence,Urban,... if she argues with him,2009,-0.9688428950672073,751265
169,Guyana,M,Residence,Rural,... if she goes out without telling him,2009,-0.7426965557826368,751265
169,Guyana,M,Residence,Urban,... if she goes out without telling him,2009,-1.0486592501088203,751265
239,Guyana,M,Residence,Rural,... if she neglects the children,2009,-0.2771011513732269,751265
239,Guyana,M,Residence,Urban,... if she neglects the children,2009,-0.7094397411819646,751265
309,Guyana,M,Residence,Rural,... if she refuses to have sex with him,2009,-1.0087510725880138,751265
309,Guyana,M,Residence,Urban,... if she refuses to have sex with him,2009,-1.121824242230299,751265
30,Haiti,F,Education,Higher,... if she burns the food,2016,-1.2681542264732564,10713845
30,Haiti,F,Age,25-34,... if she burns the food,2016,-1.0952187905497615,10713845
30,Haiti,F,Residence,Urban,... if she burns the food,2016,-1.0885674276296269,10713845
30,Haiti,F,Education,Secondary,... if she burns the food,2016,-1.0819160647094928,10713845
30,Haiti,F,Age,35-49,... if she burns the food,2016,-1.0686133388692236,10713845
30,Haiti,F,Marital status,Married or living together,... if she burns the food,2016,-1.0686133388692236,10713845
30,Haiti,F,Employment,Employed for cash,... if she burns the food,2016,-1.0619619759490893,10713845
30,Haiti,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2016,-1.055310613028955,10713845
30,Haiti,F,Education,No education,... if she burns the food,2016,-0.962191532147073,10713845
30,Haiti,F,Employment,Unemployed,... if she burns the food,2016,-0.9488888063068041,10713845
30,Haiti,F,Residence,Rural,... if she burns the food,2016,-0.9488888063068041,10713845
30,Haiti,F,Marital status,Never married,... if she burns the food,2016,-0.9355860804665352,10713845
30,Haiti,F,Age,15-24,... if she burns the food,2016,-0.9089806287859975,10713845
30,Haiti,F,Employment,Employed for kind,... if she burns the food,2016,-0.8757238141853253,10713845
30,Haiti,F,Education,Primary,... if she burns the food,2016,-0.8624210883450565,10713845
30,Haiti,M,Education,Higher,... if she burns the food,2016,-1.2615028635531222,10713845
30,Haiti,M,Age,35-49,... if she burns the food,2016,-1.2149433231121811,10713845
30,Haiti,M,Employment,Employed for kind,... if she burns the food,2016,-1.2082919601920468,10713845
30,Haiti,M,Marital status,Married or living together,... if she burns the food,2016,-1.2082919601920468,10713845
30,Haiti,M,Age,25-34,... if she burns the food,2016,-1.1883378714316433,10713845
30,Haiti,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2016,-1.1883378714316433,10713845
30,Haiti,M,Employment,Employed for cash,... if she burns the food,2016,-1.1816865085115091,10713845
30,Haiti,M,Education,Secondary,... if she burns the food,2016,-1.16838378267124,10713845
30,Haiti,M,Residence,Urban,... if she burns the food,2016,-1.16838378267124,10713845
30,Haiti,M,Education,No education,... if she burns the food,2016,-1.1617324197511059,10713845
30,Haiti,M,Residence,Rural,... if she burns the food,2016,-1.148429693910837,10713845
30,Haiti,M,Marital status,Never married,... if she burns the food,2016,-1.121824242230299,10713845
30,Haiti,M,Age,15-24,... if she burns the food,2016,-1.1018701534698958,10713845
30,Haiti,M,Education,Primary,... if she burns the food,2016,-1.1018701534698958,10713845
30,Haiti,M,Employment,Unemployed,... if she burns the food,2016,-1.0819160647094928,10713845
380,Haiti,F,Age,15-24,... for at least one specific reason,2016,0.008907454192553569,10713845
380,Haiti,F,Age,25-34,... for at least one specific reason,2016,-0.3303120547343023,10713845
380,Haiti,F,Age,35-49,... for at least one specific reason,2016,-0.2704497884530925,10713845
100,Haiti,F,Age,15-24,... if she argues with him,2016,-1.0952187905497615,10713845
100,Haiti,F,Age,25-34,... if she argues with him,2016,-1.1284756051504337,10713845
100,Haiti,F,Age,35-49,... if she argues with him,2016,-1.1085215163900304,10713845
170,Haiti,F,Age,15-24,... if she goes out without telling him,2016,-0.43673386145645315,10713845
170,Haiti,F,Age,25-34,... if she goes out without telling him,2016,-0.6030179344598138,10713845
170,Haiti,F,Age,35-49,... if she goes out without telling him,2016,-0.5963665715396794,10713845
240,Haiti,F,Age,15-24,... if she neglects the children,2016,-0.45003658729672197,10713845
240,Haiti,F,Age,25-34,... if she neglects the children,2016,-0.7227424670222334,10713845
240,Haiti,F,Age,35-49,... if she neglects the children,2016,-0.7094397411819646,10713845
310,Haiti,F,Age,15-24,... if she refuses to have sex with him,2016,-0.962191532147073,10713845
310,Haiti,F,Age,25-34,... if she refuses to have sex with him,2016,-1.0020997096678794,10713845
310,Haiti,F,Age,35-49,... if she refuses to have sex with him,2016,-0.9089806287859975,10713845
380,Haiti,F,Education,Higher,... for at least one specific reason,2016,-1.148429693910837,10713845
380,Haiti,F,Education,No education,... for at least one specific reason,2016,0.2217510676368552,10713845
380,Haiti,F,Education,Primary,... for at least one specific reason,2016,0.21509970471672069,10713845
380,Haiti,F,Education,Secondary,... for at least one specific reason,2016,-0.37022023225510886,10713845
100,Haiti,F,Education,Higher,... if she argues with him,2016,-1.2681542264732564,10713845
100,Haiti,F,Education,No education,... if she argues with him,2016,-0.9821456209074761,10713845
100,Haiti,F,Education,Primary,... if she argues with him,2016,-1.0287051613484173,10713845
100,Haiti,F,Education,Secondary,... if she argues with him,2016,-1.16838378267124,10713845
170,Haiti,F,Education,Higher,... if she goes out without telling him,2016,-1.22824604895245,10713845
170,Haiti,F,Education,No education,... if she goes out without telling him,2016,-0.23719297385242033,10713845
170,Haiti,F,Education,Primary,... if she goes out without telling him,2016,-0.17733070757121044,10713845
170,Haiti,F,Education,Secondary,... if she goes out without telling him,2016,-0.729393829942368,10713845
240,Haiti,F,Education,Higher,... if she neglects the children,2016,-1.1949892343517778,10713845
240,Haiti,F,Education,No education,... if she neglects the children,2016,-0.403477046855781,10713845
240,Haiti,F,Education,Primary,... if she neglects the children,2016,-0.35026614349470553,10713845
240,Haiti,F,Education,Secondary,... if she neglects the children,2016,-0.7227424670222334,10713845
310,Haiti,F,Education,Higher,... if she refuses to have sex with him,2016,-1.2615028635531222,10713845
310,Haiti,F,Education,No education,... if she refuses to have sex with him,2016,-0.622972023220217,10713845
310,Haiti,F,Education,Primary,... if she refuses to have sex with him,2016,-0.8158615479041155,10713845
310,Haiti,F,Education,Secondary,... if she refuses to have sex with him,2016,-1.0885674276296269,10713845
380,Haiti,F,Employment,Employed for cash,... for at least one specific reason,2016,-0.2438443367725547,10713845
380,Haiti,F,Employment,Employed for kind,... for at least one specific reason,2016,-0.18398207049134496,10713845
380,Haiti,F,Employment,Unemployed,... for at least one specific reason,2016,-0.08421162668932856,10713845
100,Haiti,F,Employment,Employed for cash,... if she argues with him,2016,-1.1151728793101647,10713845
100,Haiti,F,Employment,Employed for kind,... if she argues with him,2016,-1.0154024355081483,10713845
100,Haiti,F,Employment,Unemployed,... if she argues with him,2016,-1.1018701534698958,10713845
170,Haiti,F,Employment,Employed for cash,... if she goes out without telling him,2016,-0.543155668178604,10713845
170,Haiti,F,Employment,Employed for kind,... if she goes out without telling him,2016,-0.729393829942368,10713845
170,Haiti,F,Employment,Unemployed,... if she goes out without telling him,2016,-0.5165502164980662,10713845
240,Haiti,F,Employment,Employed for cash,... if she neglects the children,2016,-0.6628802007410237,10713845
240,Haiti,F,Employment,Employed for kind,... if she neglects the children,2016,-0.7027883782618303,10713845
240,Haiti,F,Employment,Unemployed,... if she neglects the children,2016,-0.5232015794182007,10713845
310,Haiti,F,Employment,Employed for cash,... if she refuses to have sex with him,2016,-0.9688428950672073,10713845
310,Haiti,F,Employment,Employed for kind,... if she refuses to have sex with him,2016,-0.855769725424922,10713845
310,Haiti,F,Employment,Unemployed,... if she refuses to have sex with him,2016,-0.9488888063068041,10713845
380,Haiti,F,Marital status,Married or living together,... for at least one specific reason,2016,-0.20393615925174807,10713845
380,Haiti,F,Marital status,Never married,... for at least one specific reason,2016,-0.1440738929705383,10713845
380,Haiti,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2016,-0.10416571544973165,10713845
100,Haiti,F,Marital status,Married or living together,... if she argues with him,2016,-1.0952187905497615,10713845
100,Haiti,F,Marital status,Never married,... if she argues with him,2016,-1.121824242230299,10713845
100,Haiti,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2016,-1.1284756051504337,10713845
170,Haiti,F,Marital status,Married or living together,... if she goes out without telling him,2016,-0.49659612773766304,10713845
170,Haiti,F,Marital status,Never married,... if she goes out without telling him,2016,-0.5764124827792761,10713845
170,Haiti,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2016,-0.5365043052584696,10713845
240,Haiti,F,Marital status,Married or living together,... if she neglects the children,2016,-0.6495774749007548,10713845
240,Haiti,F,Marital status,Never married,... if she neglects the children,2016,-0.5365043052584696,10713845
240,Haiti,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2016,-0.636274749060486,10713845
310,Haiti,F,Marital status,Married or living together,... if she refuses to have sex with him,2016,-0.9422374433866696,10713845
310,Haiti,F,Marital status,Never married,... if she refuses to have sex with him,2016,-0.9887969838276105,10713845
310,Haiti,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2016,-0.8956779029457287,10713845
380,Haiti,F,Residence,Rural,... for at least one specific reason,2016,0.015558817112687855,10713845
380,Haiti,F,Residence,Urban,... for at least one specific reason,2016,-0.3835229580953777,10713845
100,Haiti,F,Residence,Rural,... if she argues with him,2016,-1.0686133388692236,10713845
100,Haiti,F,Residence,Urban,... if she argues with him,2016,-1.1550810568309713,10713845
170,Haiti,F,Residence,Rural,... if she goes out without telling him,2016,-0.36356886933497445,10713845
170,Haiti,F,Residence,Urban,... if she goes out without telling him,2016,-0.729393829942368,10713845
240,Haiti,F,Residence,Rural,... if she neglects the children,2016,-0.49659612773766304,10713845
240,Haiti,F,Residence,Urban,... if she neglects the children,2016,-0.729393829942368,10713845
310,Haiti,F,Residence,Rural,... if she refuses to have sex with him,2016,-0.8491183625047876,10713845
310,Haiti,F,Residence,Urban,... if she refuses to have sex with him,2016,-1.0819160647094928,10713845
380,Haiti,M,Age,15-24,... for at least one specific reason,2016,-0.3369634176544367,10713845
380,Haiti,M,Age,25-34,... for at least one specific reason,2016,-0.6695315636611581,10713845
380,Haiti,M,Age,35-49,... for at least one specific reason,2016,-0.7892560962235777,10713845
100,Haiti,M,Age,15-24,... if she argues with him,2016,-1.1284756051504337,10713845
100,Haiti,M,Age,25-34,... if she argues with him,2016,-1.1816865085115091,10713845
100,Haiti,M,Age,35-49,... if she argues with him,2016,-1.2215946860323155,10713845
170,Haiti,M,Age,15-24,... if she goes out without telling him,2016,-0.729393829942368,10713845
170,Haiti,M,Age,25-34,... if she goes out without telling him,2016,-0.855769725424922,10713845
170,Haiti,M,Age,35-49,... if she goes out without telling him,2016,-0.9355860804665352,10713845
240,Haiti,M,Age,15-24,... if she neglects the children,2016,-0.6828342895014269,10713845
240,Haiti,M,Age,25-34,... if she neglects the children,2016,-1.0020997096678794,10713845
240,Haiti,M,Age,35-49,... if she neglects the children,2016,-1.0353565242685516,10713845
310,Haiti,M,Age,15-24,... if she refuses to have sex with him,2016,-1.055310613028955,10713845
310,Haiti,M,Age,25-34,... if she refuses to have sex with him,2016,-1.1550810568309713,10713845
310,Haiti,M,Age,35-49,... if she refuses to have sex with him,2016,-1.148429693910837,10713845
380,Haiti,M,Education,Higher,... for at least one specific reason,2016,-1.042007887188686,10713845
380,Haiti,M,Education,No education,... for at least one specific reason,2016,-0.5631097569390073,10713845
380,Haiti,M,Education,Primary,... for at least one specific reason,2016,-0.25714706261282355,10713845
380,Haiti,M,Education,Secondary,... for at least one specific reason,2016,-0.6163206603000826,10713845
100,Haiti,M,Education,Higher,... if she argues with him,2016,-1.2615028635531222,10713845
100,Haiti,M,Education,No education,... if she argues with him,2016,-1.1883378714316433,10713845
100,Haiti,M,Education,Primary,... if she argues with him,2016,-1.0819160647094928,10713845
100,Haiti,M,Education,Secondary,... if she argues with him,2016,-1.1949892343517778,10713845
170,Haiti,M,Education,Higher,... if she goes out without telling him,2016,-1.148429693910837,10713845
170,Haiti,M,Education,No education,... if she goes out without telling him,2016,-0.7693020074631746,10713845
170,Haiti,M,Education,Primary,... if she goes out without telling him,2016,-0.6030179344598138,10713845
170,Haiti,M,Education,Secondary,... if she goes out without telling him,2016,-0.8890265400255941,10713845
240,Haiti,M,Education,Higher,... if she neglects the children,2016,-1.1550810568309713,10713845
240,Haiti,M,Education,No education,... if she neglects the children,2016,-0.9821456209074761,10713845
240,Haiti,M,Education,Primary,... if she neglects the children,2016,-0.729393829942368,10713845
240,Haiti,M,Education,Secondary,... if she neglects the children,2016,-0.8757238141853253,10713845
310,Haiti,M,Education,Higher,... if she refuses to have sex with him,2016,-1.2415487747927187,10713845
310,Haiti,M,Education,No education,... if she refuses to have sex with him,2016,-1.0619619759490893,10713845
310,Haiti,M,Education,Primary,... if she refuses to have sex with him,2016,-0.9821456209074761,10713845
310,Haiti,M,Education,Secondary,... if she refuses to have sex with him,2016,-1.1617324197511059,10713845
380,Haiti,M,Employment,Employed for cash,... for at least one specific reason,2016,-0.622972023220217,10713845
380,Haiti,M,Employment,Employed for kind,... for at least one specific reason,2016,-0.5498070310987384,10713845
380,Haiti,M,Employment,Unemployed,... for at least one specific reason,2016,-0.37022023225510886,10713845
100,Haiti,M,Employment,Employed for cash,... if she argues with him,2016,-1.1750351455913746,10713845
100,Haiti,M,Employment,Employed for kind,... if she argues with him,2016,-1.1949892343517778,10713845
100,Haiti,M,Employment,Unemployed,... if she argues with him,2016,-1.1417783309907024,10713845
170,Haiti,M,Employment,Employed for cash,... if she goes out without telling him,2016,-0.8491183625047876,10713845
170,Haiti,M,Employment,Employed for kind,... if she goes out without telling him,2016,-0.7826047333034433,10713845
170,Haiti,M,Employment,Unemployed,... if she goes out without telling him,2016,-0.7626506445430401,10713845
240,Haiti,M,Employment,Employed for cash,... if she neglects the children,2016,-0.9289347175464008,10713845
240,Haiti,M,Employment,Employed for kind,... if she neglects the children,2016,-0.9754942579873418,10713845
240,Haiti,M,Employment,Unemployed,... if she neglects the children,2016,-0.6894856524215613,10713845
310,Haiti,M,Employment,Employed for cash,... if she refuses to have sex with him,2016,-1.135126968070568,10713845
310,Haiti,M,Employment,Employed for kind,... if she refuses to have sex with him,2016,-1.0752647017893582,10713845
310,Haiti,M,Employment,Unemployed,... if she refuses to have sex with him,2016,-1.0486592501088203,10713845
380,Haiti,M,Marital status,Married or living together,... for at least one specific reason,2016,-0.7160911041020991,10713845
380,Haiti,M,Marital status,Never married,... for at least one specific reason,2016,-0.45003658729672197,10713845
380,Haiti,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2016,-0.36356886933497445,10713845
100,Haiti,M,Marital status,Married or living together,... if she argues with him,2016,-1.1816865085115091,10713845
100,Haiti,M,Marital status,Never married,... if she argues with him,2016,-1.1617324197511059,10713845
100,Haiti,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2016,-1.16838378267124,10713845
170,Haiti,M,Marital status,Married or living together,... if she goes out without telling him,2016,-0.8956779029457287,10713845
170,Haiti,M,Marital status,Never married,... if she goes out without telling him,2016,-0.7959074591437123,10713845
170,Haiti,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2016,-0.5564583940188728,10713845
240,Haiti,M,Marital status,Married or living together,... if she neglects the children,2016,-1.0087510725880138,10713845
240,Haiti,M,Marital status,Never married,... if she neglects the children,2016,-0.7693020074631746,10713845
240,Haiti,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2016,-0.902329265865863,10713845
310,Haiti,M,Marital status,Married or living together,... if she refuses to have sex with him,2016,-1.148429693910837,10713845
310,Haiti,M,Marital status,Never married,... if she refuses to have sex with him,2016,-1.0885674276296269,10713845
310,Haiti,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2016,-1.0619619759490893,10713845
380,Haiti,M,Residence,Rural,... for at least one specific reason,2016,-0.5764124827792761,10713845
380,Haiti,M,Residence,Urban,... for at least one specific reason,2016,-0.5232015794182007,10713845
100,Haiti,M,Residence,Rural,... if she argues with him,2016,-1.1816865085115091,10713845
100,Haiti,M,Residence,Urban,... if she argues with him,2016,-1.1550810568309713,10713845
170,Haiti,M,Residence,Rural,... if she goes out without telling him,2016,-0.809210184983981,10713845
170,Haiti,M,Residence,Urban,... if she goes out without telling him,2016,-0.8424669995846532,10713845
240,Haiti,M,Residence,Rural,... if she neglects the children,2016,-0.9289347175464008,10713845
240,Haiti,M,Residence,Urban,... if she neglects the children,2016,-0.7959074591437123,10713845
310,Haiti,M,Residence,Rural,... if she refuses to have sex with him,2016,-1.0686133388692236,10713845
310,Haiti,M,Residence,Urban,... if she refuses to have sex with him,2016,-1.1550810568309713,10713845
31,Honduras,F,Education,Higher,... if she burns the food,2011,-1.2482001377128533,8622510
31,Honduras,F,Education,Secondary,... if she burns the food,2011,-1.1816865085115091,8622510
31,Honduras,F,Residence,Urban,... if she burns the food,2011,-1.121824242230299,8622510
31,Honduras,F,Employment,Employed for cash,... if she burns the food,2011,-1.0353565242685516,8622510
31,Honduras,F,Age,25-34,... if she burns the food,2011,-1.0154024355081483,8622510
31,Honduras,F,Marital status,Married or living together,... if she burns the food,2011,-1.0020997096678794,8622510
31,Honduras,F,Age,35-49,... if she burns the food,2011,-0.9954483467477451,8622510
31,Honduras,F,Marital status,Never married,... if she burns the food,2011,-0.9821456209074761,8622510
31,Honduras,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2011,-0.9821456209074761,8622510
31,Honduras,F,Age,15-24,... if she burns the food,2011,-0.9754942579873418,8622510
31,Honduras,F,Employment,Unemployed,... if she burns the food,2011,-0.9555401692269384,8622510
31,Honduras,F,Employment,Employed for kind,... if she burns the food,2011,-0.855769725424922,8622510
31,Honduras,F,Education,Primary,... if she burns the food,2011,-0.8424669995846532,8622510
31,Honduras,F,Residence,Rural,... if she burns the food,2011,-0.8358156366645187,8622510
31,Honduras,F,Education,No education,... if she burns the food,2011,-0.5564583940188728,8622510
31,Honduras,M,Education,Higher,... if she burns the food,2011,-1.2415487747927187,8622510
31,Honduras,M,Employment,Unemployed,... if she burns the food,2011,-1.1949892343517778,8622510
31,Honduras,M,Age,35-49,... if she burns the food,2011,-1.1816865085115091,8622510
31,Honduras,M,Education,Secondary,... if she burns the food,2011,-1.1750351455913746,8622510
31,Honduras,M,Marital status,Married or living together,... if she burns the food,2011,-1.1750351455913746,8622510
31,Honduras,M,Residence,Urban,... if she burns the food,2011,-1.1550810568309713,8622510
31,Honduras,M,Age,25-34,... if she burns the food,2011,-1.0952187905497615,8622510
31,Honduras,M,Employment,Employed for cash,... if she burns the food,2011,-1.0819160647094928,8622510
31,Honduras,M,Education,No education,... if she burns the food,2011,-1.0287051613484173,8622510
31,Honduras,M,Residence,Rural,... if she burns the food,2011,-0.9954483467477451,8622510
31,Honduras,M,Education,Primary,... if she burns the food,2011,-0.9887969838276105,8622510
31,Honduras,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2011,-0.9821456209074761,8622510
31,Honduras,M,Age,15-24,... if she burns the food,2011,-0.9688428950672073,8622510
31,Honduras,M,Marital status,Never married,... if she burns the food,2011,-0.9422374433866696,8622510
31,Honduras,M,Employment,Employed for kind,... if she burns the food,2011,-0.8424669995846532,8622510
381,Honduras,F,Age,15-24,... for at least one specific reason,2011,-0.3968256839356466,8622510
381,Honduras,F,Age,25-34,... for at least one specific reason,2011,-0.5365043052584696,8622510
381,Honduras,F,Age,35-49,... for at least one specific reason,2011,-0.44338522437658756,8622510
101,Honduras,F,Age,15-24,... if she argues with him,2011,-0.9355860804665352,8622510
101,Honduras,F,Age,25-34,... if she argues with him,2011,-0.9754942579873418,8622510
101,Honduras,F,Age,35-49,... if she argues with him,2011,-0.9555401692269384,8622510
171,Honduras,F,Age,15-24,... if she goes out without telling him,2011,-0.9754942579873418,8622510
171,Honduras,F,Age,25-34,... if she goes out without telling him,2011,-1.0154024355081483,8622510
171,Honduras,F,Age,35-49,... if she goes out without telling him,2011,-0.9688428950672073,8622510
241,Honduras,F,Age,15-24,... if she neglects the children,2011,-0.6030179344598138,8622510
241,Honduras,F,Age,25-34,... if she neglects the children,2011,-0.6894856524215613,8622510
241,Honduras,F,Age,35-49,... if she neglects the children,2011,-0.6562288378208891,8622510
311,Honduras,F,Age,15-24,... if she refuses to have sex with him,2011,-1.121824242230299,8622510
311,Honduras,F,Age,25-34,... if she refuses to have sex with him,2011,-1.1417783309907024,8622510
311,Honduras,F,Age,35-49,... if she refuses to have sex with him,2011,-1.1018701534698958,8622510
381,Honduras,F,Education,Higher,... for at least one specific reason,2011,-1.1883378714316433,8622510
381,Honduras,F,Education,No education,... for at least one specific reason,2011,0.294916059758334,8622510
381,Honduras,F,Education,Primary,... for at least one specific reason,2011,-0.11081707836986618,8622510
381,Honduras,F,Education,Secondary,... for at least one specific reason,2011,-0.8291642737443844,8622510
101,Honduras,F,Education,Higher,... if she argues with him,2011,-1.2482001377128533,8622510
101,Honduras,F,Education,No education,... if she argues with him,2011,-0.5165502164980662,8622510
101,Honduras,F,Education,Primary,... if she argues with him,2011,-0.809210184983981,8622510
101,Honduras,F,Education,Secondary,... if she argues with him,2011,-1.1284756051504337,8622510
171,Honduras,F,Education,Higher,... if she goes out without telling him,2011,-1.2548515006329877,8622510
171,Honduras,F,Education,No education,... if she goes out without telling him,2011,-0.5165502164980662,8622510
171,Honduras,F,Education,Primary,... if she goes out without telling him,2011,-0.8424669995846532,8622510
171,Honduras,F,Education,Secondary,... if she goes out without telling him,2011,-1.1750351455913746,8622510
241,Honduras,F,Education,Higher,... if she neglects the children,2011,-1.2016405972719122,8622510
241,Honduras,F,Education,No education,... if she neglects the children,2011,-0.06425753792892523,8622510
241,Honduras,F,Education,Primary,... if she neglects the children,2011,-0.3968256839356466,8622510
241,Honduras,F,Education,Secondary,... if she neglects the children,2011,-0.9089806287859975,8622510
311,Honduras,F,Education,Higher,... if she refuses to have sex with him,2011,-1.2482001377128533,8622510
311,Honduras,F,Education,No education,... if she refuses to have sex with him,2011,-0.8225129108242498,8622510
311,Honduras,F,Education,Primary,... if she refuses to have sex with him,2011,-1.0486592501088203,8622510
311,Honduras,F,Education,Secondary,... if she refuses to have sex with him,2011,-1.2149433231121811,8622510
381,Honduras,F,Employment,Employed for cash,... for at least one specific reason,2011,-0.5298529423383351,8622510
381,Honduras,F,Employment,Employed for kind,... for at least one specific reason,2011,-0.09086298960946285,8622510
381,Honduras,F,Employment,Unemployed,... for at least one specific reason,2011,-0.403477046855781,8622510
101,Honduras,F,Employment,Employed for cash,... if she argues with him,2011,-1.0087510725880138,8622510
101,Honduras,F,Employment,Employed for kind,... if she argues with him,2011,-0.7892560962235777,8622510
101,Honduras,F,Employment,Unemployed,... if she argues with him,2011,-0.9089806287859975,8622510
171,Honduras,F,Employment,Employed for cash,... if she goes out without telling him,2011,-1.0287051613484173,8622510
171,Honduras,F,Employment,Employed for kind,... if she goes out without telling him,2011,-0.8158615479041155,8622510
171,Honduras,F,Employment,Unemployed,... if she goes out without telling him,2011,-0.962191532147073,8622510
241,Honduras,F,Employment,Employed for cash,... if she neglects the children,2011,-0.6961370153416958,8622510
241,Honduras,F,Employment,Employed for kind,... if she neglects the children,2011,-0.3369634176544367,8622510
241,Honduras,F,Employment,Unemployed,... if she neglects the children,2011,-0.622972023220217,8622510
311,Honduras,F,Employment,Employed for cash,... if she refuses to have sex with him,2011,-1.135126968070568,8622510
311,Honduras,F,Employment,Employed for kind,... if she refuses to have sex with him,2011,-1.0220537984282827,8622510
311,Honduras,F,Employment,Unemployed,... if she refuses to have sex with him,2011,-1.1085215163900304,8622510
